CITY,DATE,AGE,YEAR
"hartford, AL",1/25/21,Adult,2021
"Jack, AL",1/24/21,Adult,2021
"Daphne, AL",1/24/21,Adult,2021
"Florala, AL",1/23/21,Adult,2021
"Ozark, AL",1/20/21,Adult,2021
"Greenville, AL",1/19/21,Adult,2021
"Banks, AL",1/19/21,Adult,2021
"Headland, AL",1/15/21,Adult,2021
"Enterprise, AL",1/13/21,Adult,2021
"Salem, AL",5/16/21,Subadult,2021
"Jones, AL",4/13/21,Subadult,2021
"VALLEY GRANDE, AL",4/12/21,Subadult,2021
"Dothan, AL",4/11/21,Subadult,2021
"Decatur, AL",4/6/21,Subadult,2021
"Moundville, AL",3/26/21,Subadult,2021
"Cullman, AL",3/26/21,Subadult,2021
"Burnsville, AL",3/24/21,Subadult,2021
"Gulf Shores, AL",3/20/21,Subadult,2021
"Grand Bay, AL",3/1/21,Subadult,2021
"Ider, AL",4/6/20,Adult,2020
"Moundville, AL",4/4/20,Adult,2020
"Killen, AL",4/2/20,Adult,2020
"Moundville, AL",3/23/20,Adult,2020
"Lexington, AL",3/22/20,Adult,2020
"Trinity, AL",3/20/20,Adult,2020
"HARVEST, AL",3/15/20,Adult,2020
"Huntsville, AL",3/14/20,Adult,2020
"Florence, AL",3/14/20,Adult,2020
"Gallion, AL",3/14/20,Adult,2020
"Valley Grande, AL",3/14/20,Adult,2020
"Gallion, AL",3/10/20,Adult,2020
"Castleberry, AL",3/8/20,Adult,2020
"Arab, AL",3/7/20,Adult,2020
"mobile, AL",3/3/20,Adult,2020
"Jones, AL",3/3/20,Adult,2020
"Cherokee, AL",3/1/20,Adult,2020
"Muscle Shoals, AL",2/29/20,Adult,2020
"Tanner, AL",2/29/20,Adult,2020
"Grand Bay, AL",2/29/20,Adult,2020
"Livingston, AL",2/28/20,Adult,2020
"Meridianville, AL",2/28/20,Adult,2020
"Laceys Spring, AL",2/27/20,Adult,2020
"Wetumpka, AL",2/27/20,Adult,2020
"Holly Pond, AL",2/26/20,Adult,2020
"VALLEY HEAD, AL",2/26/20,Adult,2020
"Dothan, AL",2/26/20,Adult,2020
"killen, AL",2/26/20,Adult,2020
"Coker, AL",2/25/20,Adult,2020
"Jackson, AL",2/25/20,Adult,2020
"Cullman, AL",2/25/20,Adult,2020
"Dozier, AL",2/25/20,Adult,2020
"ALBERTVILLE, AL",2/25/20,Adult,2020
"Decatur, AL",2/22/20,Adult,2020
"Wellington, AL",2/22/20,Adult,2020
"Athens, AL",2/20/20,Adult,2020
"Arley , Smithlake, AL",2/19/20,Adult,2020
"FOLEY, AL",2/18/20,Adult,2020
"Fort Morgan, AL",2/17/20,Adult,2020
"Pell City, AL",2/16/20,Adult,2020
"Somerville, AL",2/15/20,Adult,2020
"Huntsville, AL",2/14/20,Adult,2020
"Rainsville, AL",2/14/20,Adult,2020
"Wetumpka, AL",2/14/20,Adult,2020
"Athens, AL",2/14/20,Adult,2020
"Huntsville, AL",2/13/20,Adult,2020
"Sylacauga, AL",2/13/20,Adult,2020
"Leeds, AL",2/12/20,Adult,2020
"Guntersville, AL",2/12/20,Adult,2020
"Meridianville, AL",2/12/20,Adult,2020
"Newbern, AL",2/11/20,Adult,2020
"Greensboro, AL",2/11/20,Adult,2020
"Wetumpka, AL",2/11/20,Adult,2020
"Cherokee, AL",2/10/20,Adult,2020
"Northport, AL",2/10/20,Adult,2020
"Wetumpka, AL",2/9/20,Adult,2020
"Northport, AL",2/8/20,Adult,2020
"Deatsville, AL",2/7/20,Adult,2020
"Coden, AL",2/7/20,Adult,2020
"Gulf Shores, AL",2/5/20,Adult,2020
"Fort Payne, AL",2/5/20,Adult,2020
"dawson, AL",2/5/20,Adult,2020
"Grove Hill, AL",2/5/20,Adult,2020
"Wetumpka, AL",2/5/20,Adult,2020
"Montevallo, AL",2/4/20,Adult,2020
"Montgomery, AL",2/4/20,Adult,2020
"centre, AL",2/4/20,Adult,2020
"Summerdale, AL",2/3/20,Adult,2020
"Rainsville, AL",2/3/20,Adult,2020
"Prattville, AL",2/2/20,Adult,2020
"Uriah, AL",2/1/20,Adult,2020
"VALLEY GRANDE, AL",1/30/20,Adult,2020
"Linden, AL",1/30/20,Adult,2020
"mobile, AL",1/30/20,Adult,2020
"Marion, AL",1/29/20,Adult,2020
"Ozark, AL",1/29/20,Adult,2020
"Summerdale, AL",1/29/20,Adult,2020
"Ashford, AL",1/28/20,Adult,2020
"Sterrett, AL",1/28/20,Adult,2020
